,HS06,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator
,count,sum,min,mean,median,max,std,sum,min,mean,median,max,std,sum,min,mean,median,max,std
HS04,,,,,,,,,,,,,,,,,,,
8311,356,1823,1,5.120786516853933,4.0,18,3.230927211692383,11412,5,32.056179775280896,27.0,118,20.40828859539529,693.6266566766567,1.0,1.9483894850467884,1.6666666666666667,7.0,0.9381346113628899
8401,4,13,2,3.25,3.0,5,1.4999999999999998,88,13,22.0,23.0,29,6.831300510639732,7.95,1.0,1.9875,2.225,2.5,0.6712860791048777
8402,78,349,1,4.4743589743589745,3.5,18,3.0863097746836803,2209,4,28.32051282051282,22.0,100,18.62095844042656,108.13418215771156,1.0,1.3863356686886097,1.25,4.0,0.5881737762077429
8403,19,105,1,5.526315789473684,4.0,14,3.9912184306804748,629,6,33.10526315789474,22.0,116,28.104753921400135,23.942141192141193,1.0,1.2601126943232206,1.0,2.9285714285714284,0.4512051740039909
8404,23,147,2,6.391304347826087,7.0,16,3.786808808035679,911,11,39.608695652173914,36.0,99,23.83797415590737,35.39377705627706,1.0,1.538859872012046,1.3333333333333333,3.5,0.5987973719480388
8405,30,128,2,4.266666666666667,4.0,9,1.9815238534040398,840,9,28.0,26.5,67,12.993367008089034,47.11944444444445,1.0,1.5706481481481482,1.55,4.0,0.6155752585739961
8406,18,91,2,5.055555555555555,5.0,11,2.7753584235346915,569,8,31.61111111111111,29.5,69,16.673821993450723,29.183982683982684,1.0,1.6213323713323713,1.0833333333333335,5.5,1.125613791880212
8407,191,828,1,4.335078534031414,4.0,10,1.947407147738527,5347,6,27.994764397905758,25.0,89,13.810178314409212,296.50873015873015,1.0,1.552401728579739,1.3333333333333333,6.75,0.7082847739278838
8408,244,1333,1,5.463114754098361,5.0,18,2.6841004445910457,8675,6,35.55327868852459,33.5,109,17.30033746632597,417.2766788766789,1.0,1.7101503232650774,1.5833333333333333,8.5,0.7740434872708835
8409,1738,7947,1,4.572497123130034,4.0,21,3.0735903446128265,51046,4,29.37054085155351,23.0,135,19.95875672194488,3433.997359876965,1.0,1.9758327732318557,1.6961538461538461,7.333333333333333,0.9949940689157245
8410,39,233,2,5.9743589743589745,5.0,20,4.220795506755989,1752,10,44.92307692307692,30.0,138,33.60246279773068,65.00544733044732,1.0,1.6668063418063417,1.3333333333333333,3.6666666666666665,0.7242537516843132
8411,52,218,1,4.1923076923076925,3.5,15,2.729924667052702,1386,7,26.653846153846153,22.5,96,18.39744719651116,100.93030303030304,1.0,1.940967365967366,1.5,5.666666666666667,1.1059402160421588
8412,646,2802,1,4.337461300309598,3.0,19,2.8801468084170465,19118,6,29.594427244582043,24.0,119,18.271328831487367,1385.6557371721844,1.0,2.144977921319171,1.6666666666666667,21.0,1.7300718844947385
8413,3319,16380,1,4.935221452244652,4.0,31,3.007178101858409,102252,2,30.808074721301598,27.0,150,18.981691820047445,7016.8383869094205,1.0,2.1141423280835854,1.8,23.0,1.4111706144789211
8414,2370,10710,1,4.518987341772152,4.0,24,2.909326611007205,67985,3,28.685654008438817,24.0,150,18.508834578809072,4512.788026298009,1.0,1.9041299689021134,1.6363636363636365,18.0,1.107689359579103
8415,456,2023,1,4.43640350877193,4.0,20,2.675142268684405,13782,2,30.223684210526315,25.5,143,19.070095351791814,901.9249992654404,1.0,1.9779057001435096,1.7321428571428572,6.4,0.925637118440288
8416,109,517,1,4.743119266055046,4.0,25,3.4944497519605626,3307,8,30.339449541284402,26.0,150,21.844662109017673,249.01611943611942,1.0,2.2845515544598114,1.75,14.5,1.7992490259954057
8417,61,317,1,5.19672131147541,4.0,19,3.718510777767302,2059,7,33.75409836065574,24.0,108,22.668374252619678,101.49876775271512,1.0,1.6639142254543464,1.4,6.0,0.8595888273509552
8418,1045,4367,1,4.178947368421053,3.0,25,2.9022281112413206,29796,5,28.51291866028708,23.0,150,18.647904045375256,1992.446301503271,1.0,1.9066471784720296,1.6666666666666667,9.0,0.9463741067133234
8419,708,3317,1,4.685028248587571,4.0,23,2.8386006920445084,22031,4,31.11723163841808,26.5,150,18.671933940484294,1242.8447077402489,1.0,1.7554303781641933,1.6,6.6,0.7428208093333167
8420,93,419,1,4.505376344086022,4.0,15,2.891605751864683,2835,6,30.483870967741936,27.0,100,16.525745989361834,186.56184371184372,1.0,2.0060413302348787,1.5,7.5,1.3850824507470707
8421,4593,19464,1,4.237753102547354,4.0,30,2.6075462391637094,128603,3,27.99978227737862,24.0,150,16.515770890451844,9249.022563962919,1.0,2.013721437832118,1.7142857142857142,22.0,1.2043303147872808
8422,1179,5776,1,4.899067005937235,4.0,19,3.076416257524999,37740,3,32.01017811704835,27.0,149,19.375432036644188,2323.1437634003423,1.0,1.9704357620019868,1.7142857142857142,11.0,1.0219225674374546
8423,454,1954,1,4.3039647577092515,4.0,32,2.9529245665008075,13069,6,28.7863436123348,25.0,149,17.65916426128531,735.4955851214004,1.0,1.6200343284612344,1.3385416666666665,7.0,0.8083480516924394
8424,1160,5582,1,4.812068965517241,4.0,28,3.049071066685788,36337,4,31.325,27.0,149,19.255569099061482,2164.1954345577024,1.0,1.8656857194462952,1.6666666666666667,9.0,0.8602268455543607
8425,503,2212,1,4.397614314115308,4.0,18,2.6489406802425934,13025,4,25.894632206759443,22.0,113,16.033668231135753,846.0128760128761,1.0,1.6819341471428948,1.5,7.0,0.781145959248455
8426,69,496,1,7.188405797101449,6.0,32,5.009624156146672,3153,5,45.69565217391305,39.0,149,30.316615686794055,113.52569424040013,1.0,1.6452999165275382,1.4444444444444444,4.333333333333333,0.6221480309703388
8427,120,553,1,4.608333333333333,4.0,20,3.1256483921177787,3636,8,30.3,23.5,86,18.047369975295847,274.7324675324675,1.0,2.289437229437229,1.95,20.0,1.8982707927874625
8428,322,1473,1,4.574534161490683,4.0,28,3.1279621127149433,10097,5,31.357142857142858,27.0,142,19.067508251972242,599.3622504249389,1.0,1.861373448524655,1.5,10.333333333333334,1.129489991114621
8429,590,3378,1,5.725423728813559,5.0,19,2.9383936581808903,22606,6,38.31525423728814,33.0,104,19.93850319175899,1329.7767551162287,1.0,2.253858906976659,2.0,7.333333333333333,0.8317118858075132
8430,167,781,1,4.676646706586826,4.0,18,2.9294299397702313,5239,7,31.37125748502994,26.0,118,19.160228328859365,299.242075979576,1.0,1.7918687184405748,1.6,15.0,1.20777337271715
8431,3910,17690,1,4.524296675191816,4.0,30,2.8436350640603574,110031,3,28.140920716112532,25.0,150,16.020830587410867,8400.774335236487,1.0,2.148535635610355,1.9166666666666667,18.0,1.2437604464857983
8432,466,2146,1,4.605150214592275,4.0,22,2.756555291330331,14022,4,30.090128755364805,27.0,148,18.04356821590122,825.6324980574981,1.0,1.7717435580633005,1.6,6.0,0.6986001825757046
8433,575,3669,1,6.380869565217392,5.0,18,3.985074410581315,23255,5,40.44347826086957,33.0,100,22.82122281730626,985.4417175145117,1.0,1.7138116826339334,1.6,5.666666666666667,0.5840667592236888
8434,64,242,1,3.78125,3.0,14,2.333120738614353,1543,7,24.109375,20.0,75,13.544889726328995,99.99880952380953,1.0,1.5624813988095239,1.2678571428571428,7.5,0.9601225180264801
8435,18,68,2,3.7777777777777777,4.0,6,1.4775000967674123,499,9,27.72222222222222,29.0,51,11.900595909723847,29.349999999999998,1.0,1.6305555555555555,1.2916666666666665,3.5,0.8007400580231239
8436,200,917,1,4.585,4.0,19,3.1371937977471385,6321,7,31.605,25.0,118,21.18924006358798,354.9322965776913,1.0,1.7746614828884566,1.5,5.0,0.7836116705080138
8437,319,1465,1,4.592476489028213,4.0,19,2.6817704794258055,9140,8,28.65203761755486,24.0,133,17.272362787855926,487.74621853035165,1.0,1.5289850110669332,1.3333333333333333,8.0,0.774094463664905
8438,540,2995,1,5.546296296296297,4.0,26,3.7805877056333768,20802,5,38.522222222222226,30.0,150,25.314377082496613,920.1990913386579,1.0,1.704072391367885,1.5,5.25,0.6895528532598084
8439,72,366,1,5.083333333333333,3.0,20,3.8004818078542333,2339,7,32.486111111111114,25.0,128,22.793001801921793,114.94281829281829,1.0,1.5964280318446984,1.3484848484848484,4.25,0.7478502124217229
8440,59,231,2,3.9152542372881354,3.0,11,1.8221636967345316,1488,10,25.220338983050848,23.0,61,10.651319809122846,89.46872294372294,1.0,1.5164190329444567,1.3333333333333333,5.666666666666667,0.7112089040936308
8441,213,1010,1,4.741784037558685,4.0,18,2.7887899943139334,6587,4,30.92488262910798,27.0,134,18.649548292631057,332.73272283272286,1.0,1.562125459308558,1.375,5.0,0.6445089313538248
8442,200,836,1,4.18,4.0,18,2.191257182578304,5965,7,29.825,28.5,100,16.3935388363187,356.9484126984127,1.0,1.7847420634920637,1.5,16.666666666666668,1.3460198206352472
8443,1789,7659,1,4.281162660704304,4.0,19,2.311286283662834,50219,4,28.070989379541643,25.0,120,15.663262714160021,3469.2794029328084,1.0,1.9392282855968743,1.6666666666666667,18.0,1.1661233032373106
8444,4,27,2,6.75,2.5,20,8.845903006477066,156,9,39.0,18.5,110,47.63052242697603,4.4,1.0,1.1,1.0,1.4,0.19999999999999996
8445,26,152,2,5.846153846153846,6.0,16,3.437351395389278,1014,12,39.0,40.5,108,22.049036260118037,36.88531746031746,1.0,1.4186660561660562,1.2916666666666665,3.5,0.5622788244742276
8446,7,40,2,5.714285714285714,5.0,11,3.5923198500080566,254,7,36.285714285714285,35.0,66,23.43582930553334,8.656060606060606,1.0,1.2365800865800867,1.25,1.5,0.16134864674397822
8447,27,113,2,4.185185185185185,4.0,9,2.0007121239321273,903,13,33.44444444444444,29.0,79,17.78359947413375,36.536904761904765,1.0,1.3532186948853617,1.0,2.5,0.4605304853875196
8448,700,3167,1,4.524285714285714,3.5,17,2.948918266997619,19958,3,28.51142857142857,22.0,94,19.178437335047587,1210.232703244468,1.0,1.7289038617778114,1.5,8.0,0.9332846744534155
8449,15,81,2,5.4,5.0,13,2.84855853271189,546,10,36.4,30.0,75,17.719238938832234,22.20787545787546,1.0,1.4805250305250306,1.5,2.7142857142857144,0.4857859741243953
8450,233,994,1,4.266094420600858,4.0,15,2.4437659479352147,6594,6,28.300429184549355,25.0,99,15.716366655480181,402.18041125541123,1.0,1.7260961856455417,1.5,8.0,0.9428526499685386
8451,139,640,1,4.60431654676259,4.0,14,2.597709986590953,4274,7,30.74820143884892,26.0,100,17.75154352349042,223.78748473748473,1.0,1.6099819045862211,1.4,11.0,0.9576306903460018
8452,377,1898,1,5.0344827586206895,4.0,22,3.073804785940215,12695,5,33.673740053050395,28.0,149,20.599839264667104,544.7779419410998,1.0,1.4450343287562328,1.3333333333333333,4.0,0.5109575461473975
8453,40,195,2,4.875,4.0,19,3.589068159900318,1364,11,34.1,25.5,113,24.00726385802259,60.38472317156528,1.0,1.5096180792891318,1.5,3.4285714285714284,0.5232939036247777
8454,70,408,1,5.828571428571428,4.0,24,5.104619756371953,2523,7,36.042857142857144,26.0,142,25.806097310230644,135.8441613941614,1.0,1.9406308770594487,1.9444444444444444,5.0,0.7727005347369343
8455,213,1638,1,7.690140845070423,6.0,33,6.0895631778519395,9406,7,44.159624413145536,35.0,150,33.42906971103237,399.34985144051683,1.0,1.874881931645619,1.625,6.0,0.9137397726043132
8456,47,205,2,4.361702127659575,4.0,11,2.1911435560583987,1390,9,29.574468085106382,26.0,69,15.11800636852432,63.83116883116883,1.0,1.3581099751312518,1.1818181818181819,3.0,0.45520875707013786
8457,8,16,1,2.0,2.0,3,0.7559289460184544,114,6,14.25,13.5,22,5.063877678504601,11.166666666666666,1.0,1.3958333333333333,1.1666666666666665,2.5,0.5629958132298017
8458,29,122,1,4.206896551724138,3.0,12,2.483938553772266,822,5,28.344827586206897,25.0,72,16.639616801195885,52.37261904761905,1.0,1.805952380952381,1.5,4.5,0.7634642044737889
8459,140,598,1,4.271428571428571,4.0,20,2.613861382284169,4068,10,29.057142857142857,25.0,117,16.078392233490803,200.59710844710844,1.0,1.4328364889079175,1.25,4.0,0.5747168689870533
8460,124,520,1,4.193548387096774,3.0,15,2.5204123399740195,3549,7,28.620967741935484,25.0,87,16.845830220082036,217.45851370851372,1.0,1.7536976911976914,1.5,5.5,0.8102331049281005
8461,129,527,1,4.0852713178294575,4.0,13,2.0842827294117345,3498,6,27.11627906976744,25.0,84,14.655751807618454,199.14862637362637,1.0,1.543787801345941,1.3333333333333333,8.0,0.8070948203340739
8462,218,977,1,4.481651376146789,3.0,23,2.957787974616523,6704,8,30.75229357798165,25.0,111,18.912924877822366,349.6027197440241,1.0,1.603682200660661,1.3333333333333333,15.0,1.2678390723515405
8463,56,251,2,4.482142857142857,4.0,21,3.37364691491174,1702,9,30.392857142857142,24.0,130,22.675319840525507,78.41277056277056,1.0,1.40022804576376,1.2,3.0,0.5167447334059052
8464,70,319,1,4.557142857142857,4.0,13,2.5173929134613333,2211,8,31.585714285714285,27.0,133,19.34019832425542,110.69071206571206,1.0,1.5812958866530296,1.4,3.6666666666666665,0.6638611238492456
8465,302,1286,1,4.258278145695364,4.0,17,2.4723415566778564,8458,6,28.00662251655629,23.0,117,17.54973821680242,489.3624363381716,1.0,1.6204054183383165,1.5,7.0,0.7555815060825584
8466,294,1424,1,4.843537414965986,4.0,23,3.376693215049482,8963,7,30.48639455782313,25.0,139,21.019205063362175,505.5979421101998,1.0,1.7197208915312918,1.4545454545454546,5.333333333333333,0.8601136287828712
8467,1234,5186,1,4.2025931928687195,4.0,22,2.3685818134062258,33657,3,27.274716369529983,24.0,150,15.15772365815335,2456.0752511377514,1.0,1.9903365082153577,1.75,10.0,0.9967226554782604
8468,196,909,1,4.637755102040816,4.0,26,2.9467762587622097,6108,4,31.163265306122447,26.0,137,18.960792949744956,351.48916083916083,1.0,1.7933120450977593,1.5,8.0,0.992265376313458
8469,1,3,3,3.0,3.0,3,,22,22,22.0,22.0,22,,2.0,2.0,2.0,2.0,2.0,
8470,142,558,1,3.9295774647887325,3.0,22,2.6621803236289105,3930,3,27.676056338028168,24.0,150,18.325871839109592,307.2473026973027,1.0,2.1637133992767796,1.8376623376623376,17.0,2.0273413991666316
8471,2719,14938,1,5.493931592497241,5.0,28,3.7268614014404635,91849,2,33.78043398308201,29.0,150,22.632732674879566,5520.70462407559,1.0,2.0304172946214014,1.7272727272727273,20.0,1.31477623720243
8472,219,858,1,3.9178082191780823,3.0,16,2.226323488394713,6298,7,28.75799086757991,26.0,140,17.55517821565485,502.13986291486293,1.0,2.2928760863692372,2.0,9.0,1.1123508767304184
8473,684,3429,1,5.0131578947368425,4.0,30,3.002897960710828,20298,4,29.67543859649123,26.0,150,17.352176220090975,1392.6795061420062,1.0,2.0360811493304185,1.80625,11.5,1.1053780791228227
8474,1139,5742,1,5.04126426690079,4.0,27,3.3058850144660825,37585,7,32.9982440737489,27.0,150,21.894378115113962,2124.433937527589,1.0,1.865174659813511,1.5,21.0,1.2446045208011476
8475,46,223,2,4.8478260869565215,4.0,11,2.2207845591076625,1572,12,34.17391304347826,29.5,80,14.43653443767057,91.64386724386725,1.0,1.9922579835623315,1.65,9.333333333333334,1.5018745380754404
8476,26,119,2,4.576923076923077,3.0,12,2.858993905877757,832,10,32.0,23.0,80,21.969069165533618,46.24848484848485,1.0,1.7787878787878788,1.55,3.5,0.7337848597413787
8477,809,4821,1,5.959208899876391,5.0,28,3.7850104787016208,31816,6,39.32756489493202,34.0,150,24.11118519717414,1510.3132895549656,1.0,1.8668891094622566,1.625,15.0,1.118774989997414
8478,79,415,2,5.253164556962025,4.0,14,2.7571276136047898,2952,7,37.36708860759494,33.0,92,19.093009336343215,214.911544011544,1.0,2.7203992912853674,2.3,12.5,1.7637786878400328
8479,1130,5618,1,4.971681415929203,4.0,23,3.2094156491415364,37684,3,33.34867256637168,27.0,147,21.385545622376338,2069.8759957179864,1.0,1.831748668776979,1.5714285714285714,14.0,0.9455950133610312
8480,353,1955,1,5.538243626062323,5.0,27,3.517704293611942,11969,6,33.906515580736546,28.0,150,22.9045645395145,631.8377863121284,1.0,1.789908743093848,1.5,19.666666666666668,1.323436147165749
8481,3562,17186,1,4.824817518248175,4.0,30,3.0849930776376775,108000,4,30.320044918585065,25.0,150,19.068780962915017,7022.256772768479,1.0,1.9714364887053564,1.6666666666666667,17.0,1.1900809460540862
8482,4895,21423,1,4.376506639427988,4.0,21,2.2853765795255745,142074,4,29.024310520939736,27.0,146,14.212771809854834,11086.669111998253,1.0,2.2648966520936167,2.2,26.0,1.083150044206687
8483,3819,16245,1,4.253731343283582,3.0,26,2.7717960625470863,105033,3,27.502749410840533,23.0,150,17.430072225677918,7634.5833052056605,1.0,1.9991053430755854,1.6666666666666667,16.0,1.183506211148297
8484,1537,7173,1,4.666883539362394,4.0,30,3.2316634539796167,45044,4,29.30644111906311,24.0,150,19.131920490689332,3645.383843774904,1.0,2.3717526634839974,2.0,21.0,1.5882294702302155
8486,9,31,2,3.4444444444444446,3.0,8,1.878237944930774,201,14,22.333333333333332,21.0,38,7.3824115301167,14.875,1.0,1.6527777777777777,1.5,2.5,0.44876373392787533
8487,209,1133,1,5.421052631578948,4.0,20,3.4841311744085974,6989,8,33.44019138755981,29.0,102,19.21406515975198,401.19476576914656,1.0,1.9195921807136198,1.6666666666666667,5.5,0.8971626406008347
8501,955,5135,1,5.37696335078534,4.0,25,3.7442189112642503,33326,6,34.89633507853403,30.0,150,23.311956451535686,2176.275136507874,1.0,2.278822132468978,2.0,13.0,1.2179350581146484
8502,353,2200,2,6.232294617563739,5.0,26,4.647504169321745,15502,6,43.91501416430595,35.0,150,32.77884964671167,720.9711288418063,1.0,2.0424111298634737,2.0,7.25,0.8548077849480917
8503,150,659,1,4.3933333333333335,4.0,17,2.687022419976918,4290,5,28.6,24.0,119,18.85052471097807,278.1679653679654,1.0,1.8544531024531026,1.5,7.5,1.187709769352869
8504,2171,10555,1,4.861814831874712,4.0,29,3.362064351684464,70222,2,32.34546292031322,27.0,150,21.4423555046957,4603.334103613272,1.0,2.1203749901489046,1.8235294117647058,23.0,1.2458145925360022
8505,165,706,1,4.278787878787878,4.0,24,3.288167772832037,4769,2,28.903030303030302,24.0,150,22.566223476266103,295.0260187689249,1.0,1.7880364773874238,1.5,5.5,0.8344078293870795
8506,274,1131,1,4.127737226277373,4.0,14,2.328773040055424,7414,6,27.05839416058394,24.0,106,15.215794003449954,528.6750333000333,1.0,1.9294709244526762,1.8,5.333333333333333,0.8798555624956145
8507,591,2691,1,4.553299492385787,4.0,16,2.6719100848789257,17883,3,30.258883248730964,26.0,100,16.785657258451646,1281.2758047508048,1.0,2.1679793650605834,1.75,21.0,2.203274761963329
8508,159,715,1,4.49685534591195,4.0,21,2.9764353283336913,4552,6,28.628930817610062,24.0,145,18.391162386127338,246.71740962855515,1.0,1.55168182156324,1.5,4.0,0.5991175630481369
8509,573,2068,1,3.6090750436300176,3.0,23,2.5186135080833396,13454,3,23.479930191972077,19.0,150,15.646835467115327,1041.2759593667201,1.0,1.8172355311810124,1.5,27.0,1.3593292013204465
8510,113,347,1,3.0707964601769913,3.0,8,1.5336511882205204,2262,5,20.01769911504425,17.0,54,10.45994255386178,190.81547619047618,1.0,1.6886325326590812,1.5,4.0,0.5452117997650584
8511,1012,3958,1,3.911067193675889,3.0,29,2.5359913786198214,26151,5,25.84090909090909,21.0,150,16.217469496748823,2019.8466421056257,1.0,1.995895891408721,1.707142857142857,14.0,1.1466583426251395
8512,1390,5222,1,3.756834532374101,3.0,21,1.959233565480501,31511,3,22.66978417266187,20.0,123,12.051767117984319,2389.506400836006,1.0,1.7190693531194288,1.5,13.0,0.9559802854341383
8513,197,813,1,4.126903553299492,4.0,16,2.5513375955300117,5247,5,26.634517766497463,23.0,100,15.881847756452068,341.2253066378066,1.0,1.7321081555218611,1.5714285714285714,5.5,0.7184496058189614
8514,127,683,1,5.377952755905512,4.0,16,3.4201297985632246,4568,7,35.968503937007874,30.0,100,21.35450475054051,213.4618145743146,1.0,1.680801689561532,1.5,4.0,0.6560429107017427
8515,577,2722,1,4.717504332755633,4.0,24,2.8610632026784693,17717,6,30.705372616984402,26.0,147,17.57611983476401,975.9693791005811,1.0,1.691454729810366,1.5,17.0,0.8953228418012055
8516,1942,7203,1,3.709062821833162,3.0,19,2.1430813754332503,46730,3,24.06282183316169,21.0,144,13.973632631912897,3447.6028161896584,1.0,1.775284663331441,1.5,13.5,0.8965760747663539
8517,3380,19726,1,5.836094674556213,5.0,28,3.765122274016686,137014,3,40.536686390532545,35.0,150,26.821742575413754,8523.682765394793,1.0,2.5217996347321874,2.0,23.0,2.0220305343084837
8518,1336,5311,1,3.9752994011976046,3.0,28,2.7127366228954375,35465,3,26.54565868263473,22.0,150,18.00597518013215,2333.180595385007,1.0,1.7463926612163228,1.5,26.0,1.010504544284072
8519,108,362,1,3.3518518518518516,3.0,14,2.0703280466722322,2288,4,21.185185185185187,18.0,86,12.954375833532623,163.58517316017316,1.0,1.5146775292608625,1.25,6.5,0.7870235352153052
8521,162,622,1,3.8395061728395063,3.0,15,2.504439735382031,3891,6,24.01851851851852,20.0,81,16.061787615146233,297.64386724386725,1.0,1.8373078224930077,1.5,14.0,1.4102599245469447
8522,23,87,1,3.782608695652174,3.0,7,1.9990116134805318,518,7,22.52173913043478,17.0,47,12.191165076761687,31.67142857142857,1.0,1.3770186335403727,1.2,2.5,0.45410846318772785
8523,922,4139,1,4.489154013015185,4.0,20,2.8304209736903716,25229,2,27.363340563991322,22.0,135,18.590894789315186,1636.5815750426045,1.0,1.7750342462501134,1.5,21.0,1.351134048270835
8525,500,2392,1,4.784,4.0,29,3.464295988131899,15433,3,30.866,24.0,150,21.666446728239855,919.393020149459,1.0,1.8387860402989178,1.5,15.0,1.2418324758567238
8526,246,967,1,3.930894308943089,3.0,14,2.289127097916683,6158,3,25.03252032520325,21.0,107,14.754831769993505,422.7897907647908,1.0,1.718657686035735,1.4642857142857144,8.333333333333334,1.000550373307521
8527,239,882,1,3.690376569037657,3.0,18,2.0344593010222414,5646,3,23.623430962343097,20.0,100,13.787722706188097,370.2744588744589,1.0,1.5492655183031754,1.4444444444444444,4.5,0.6478922461611063
8528,1101,4504,1,4.0908265213442325,4.0,22,2.3692955124535096,26583,2,24.14441416893733,20.0,149,16.022939185235725,1932.8473484848485,1.0,1.755538009523023,1.5,7.9,0.9133054167987388
8529,460,1936,1,4.208695652173913,3.0,31,3.045753219493518,11935,3,25.945652173913043,21.0,150,17.269593797889783,781.75076427196,1.0,1.699458183199913,1.5,9.0,0.9090469847052125
8530,99,446,1,4.505050505050505,4.0,14,2.6740389743230595,3094,9,31.252525252525253,27.0,103,19.176060455120535,187.61273448773449,1.0,1.8950781261387322,1.3,26.0,2.7978104424292662
8531,653,3427,1,5.248085758039816,4.0,26,4.107043573287196,22755,3,34.8468606431853,26.0,150,28.309927101483076,1160.5632891489315,1.0,1.7772791564302166,1.5,15.0,1.1161283969513125
8532,128,534,1,4.171875,3.0,14,2.4690505523219373,3629,7,28.3515625,27.0,90,16.02684256423392,327.2409895659896,1.0,2.5565702309842937,2.3333333333333335,7.5,1.0878622573971841
8533,179,725,1,4.050279329608938,3.0,17,2.9571352349767697,5200,3,29.050279329608937,23.0,104,19.41048996568746,410.5068956370427,1.0,2.2933346124974454,2.0,10.0,1.2165742933796946
8534,105,416,1,3.961904761904762,4.0,10,2.1255036033292365,2516,4,23.961904761904762,23.0,79,12.585036757322172,195.13690476190476,1.0,1.8584467120181405,1.5,9.0,1.0005454554444346
8535,345,1849,1,5.3594202898550725,4.0,28,4.095314922459812,11717,6,33.96231884057971,26.0,148,24.253177096176707,667.93085633687,1.0,1.9360314676431014,1.6666666666666667,7.5,0.9525698997864384
8536,5487,26232,1,4.780754510661564,4.0,28,3.1892903084521667,167072,3,30.44869691999271,25.0,150,19.102135961285715,11050.400793435088,1.0,2.0139239645407487,1.6666666666666667,17.0,1.189786687225496
8537,1106,5869,1,5.306509945750452,4.0,28,3.4364420630707824,38746,3,35.03254972875226,29.0,150,22.606146367381996,2144.6396041668654,1.0,1.9390954829718494,1.6666666666666667,19.333333333333332,1.26047320663574
8538,809,4016,1,4.9641532756489495,4.0,27,3.1802220727369095,26011,3,32.15203955500618,26.0,150,20.17584512856645,1612.9659081501575,1.0,1.993777389555201,1.625,17.0,1.312454902322792
8539,903,4246,1,4.702104097452935,4.0,19,2.8391595681562625,25066,5,27.75858250276855,24.0,116,17.198894249302,1688.6702355522016,1.0,1.8700667060378755,1.6,15.0,1.2401933958604348
8540,21,81,1,3.857142857142857,3.0,16,3.260148988707637,584,9,27.80952380952381,21.0,102,21.390696687155955,42.658928571428575,1.0,2.0313775510204084,1.75,5.0,1.0171744289142637
8541,339,1379,1,4.067846607669616,3.0,21,2.6014558555003684,9225,3,27.212389380530972,23.0,147,18.34971808343184,722.227123461334,1.0,2.1304634910363838,1.875,9.0,1.1207070109148805
8542,206,937,1,4.548543689320389,4.0,18,2.972241137762674,6033,4,29.28640776699029,24.0,113,18.547513401380204,431.83999888999887,1.0,2.0963106742232953,1.6666666666666667,19.0,1.8787929327231596
8543,632,2874,1,4.5474683544303796,4.0,25,3.1734276961820846,19671,3,31.125,26.0,150,20.702753478336792,1216.9425324696617,1.0,1.925541981755794,1.6666666666666667,12.0,1.065352349941153
8544,2828,14051,1,4.968528995756719,4.0,25,3.137695947914211,91287,3,32.27970297029703,26.0,150,21.42972287784721,6078.2086467141835,1.0,2.149295843958339,1.6666666666666667,38.0,1.7774817961700369
8545,153,722,1,4.718954248366013,4.0,17,2.8549530283256233,4458,6,29.137254901960784,26.0,106,16.31598297098883,275.8800743374273,1.0,1.8031377407674987,1.5,13.0,1.2529163312280527
8546,218,1054,1,4.834862385321101,4.0,19,3.0084788368626616,7302,9,33.4954128440367,30.5,131,18.000575440474712,421.9465857242173,1.0,1.9355347969000793,1.8257575757575757,10.0,0.8155261214468237
8547,117,519,1,4.435897435897436,4.0,15,2.8568870669887976,3327,4,28.435897435897434,25.0,100,17.19882945865824,220.21386113886115,1.0,1.8821697533235995,1.5,6.5,1.103886199602146
8548,17,86,2,5.0588235294117645,5.0,11,2.1929029913363167,536,14,31.529411764705884,30.0,81,15.827656361014188,35.05497835497835,1.0,2.0620575502928444,1.5454545454545454,4.666666666666667,1.089430039182356
8601,1,3,3,3.0,3.0,3,,27,27,27.0,27.0,27,,1.0,1.0,1.0,1.0,1.0,
8602,2,16,4,8.0,8.0,12,5.656854249492381,115,38,57.5,57.5,77,27.577164466275352,4.916666666666667,1.4166666666666667,2.4583333333333335,2.4583333333333335,3.5,1.473139127471974
8603,2,12,6,6.0,6.0,6,0.0,62,31,31.0,31.0,31,0.0,2.166666666666667,1.0,1.0833333333333335,1.0833333333333335,1.1666666666666667,0.11785113019775789
8604,9,56,2,6.222222222222222,5.0,11,3.632415786283895,380,13,42.22222222222222,39.0,78,26.09970199915019,14.325541125541125,1.0,1.5917267917267917,1.4285714285714286,2.3,0.5045923659035818
8605,2,12,5,6.0,6.0,7,1.4142135623730951,75,29,37.5,37.5,46,12.020815280171307,2.3428571428571425,1.1428571428571428,1.1714285714285713,1.1714285714285713,1.2,0.04040610178208852
8606,8,45,2,5.625,4.0,17,4.926241685388278,275,10,34.375,24.5,93,27.270798091941288,10.288515406162466,1.0,1.2860644257703082,1.0,1.8571428571428572,0.39807582963376753
