,HS06,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,cosine_sim_gd_vs_hs_text,cosine_sim_gd_vs_hs_text,cosine_sim_gd_vs_hs_text,cosine_sim_gd_vs_hs_text,cosine_sim_gd_vs_hs_text,cosine_sim_gd_vs_hs_text
,count,sum,min,mean,median,max,std,sum,min,mean,median,max,std,sum,min,mean,median,max,std,sum,min,mean,median,max,std
HS06,,,,,,,,,,,,,,,,,,,,,,,,,
730300,129,606,1,4.6976744186046515,3.0,18,3.2562551611350425,3268,6,25.333333333333332,21.0,99,16.49684313234909,250.63924963924964,1.0,1.9429399196841057,1.7,6.0,0.9682781754502127,0.0,,,,,
730411,27,125,1,4.62962962962963,4.0,14,3.3299127748815116,683,9,25.296296296296298,21.0,71,16.36322051904776,44.00595238095238,1.0,1.6298500881834215,1.5,6.0,1.0104076905644948,23.237187802791595,0.7755323648452759,0.8606365852885776,0.8685302734375,0.908213436603546,0.03699607892960247
730419,55,444,1,8.072727272727272,6.0,23,5.560623950649669,2404,8,43.70909090909091,36.0,125,27.67180188438439,123.92815734989648,1.0,2.2532392245435724,2.0,14.666666666666666,2.28096856164942,48.33305466175079,0.8080850839614868,0.8787828120318326,0.8850465416908264,0.938271701335907,0.024990525958406336
730422,8,37,3,4.625,4.0,7,1.7677669529663689,237,16,29.625,28.0,53,12.772039774444801,16.32142857142857,1.1428571428571428,2.040178571428571,1.4642857142857144,5.333333333333333,1.3901426759070583,6.983277797698975,0.8526343107223511,0.8729097247123718,0.8729244470596313,0.897888720035553,0.01466519182115317
730423,9,27,1,3.0,3.0,6,1.5,160,10,17.77777777777778,15.0,33,7.54615428178118,25.75,1.0,2.861111111111111,1.0,16.0,4.938862329637375,7.792716026306152,0.8241703510284424,0.8658573362562392,0.8639533519744873,0.9064886569976808,0.022153172535363194
730424,3,45,8,15.0,13.0,24,8.18535277187245,260,49,86.66666666666667,84.0,127,39.068316233660916,5.990384615384615,1.6153846153846154,1.9967948717948716,2.0,2.375,0.3798178349830391,2.7557579278945923,0.8857213258743286,0.9185859759648641,0.9104697704315186,0.9595668315887452,0.037585825423277805
730429,5,17,2,3.4,4.0,4,0.894427190999916,99,10,19.8,22.0,30,7.628892449104261,7.083333333333333,1.0,1.4166666666666665,1.25,2.5,0.6236095644623235,4.150863707065582,0.8048437833786011,0.8301727414131165,0.8293520212173462,0.8610786199569702,0.022183915049045225
730431,9,41,2,4.555555555555555,3.0,9,2.5055493963954847,281,8,31.22222222222222,26.0,62,19.227439882741653,22.944444444444443,1.0,2.5493827160493825,1.75,7.333333333333333,1.9888179775619985,7.580447793006897,0.7902345061302185,0.8422719770007663,0.8276808857917786,0.8921129703521729,0.03289254838480967
730439,31,141,2,4.548387096774194,4.0,21,3.6953909101060773,872,9,28.129032258064516,21.0,95,21.272426496106597,57.953968253968256,1.0,1.8694828469022018,1.4761904761904765,5.25,1.0928405788247568,25.961231887340546,0.7805677056312561,0.8374590931400177,0.8294080495834351,0.9130899906158448,0.037852544214169004
730441,6,46,3,7.666666666666667,9.0,11,3.011090610836324,290,19,48.333333333333336,58.5,59,17.013719953809826,10.28080808080808,1.3333333333333333,1.7134680134680134,1.6666666666666667,2.2,0.2813102599760372,5.2384966015815735,0.8290524482727051,0.8730827669302622,0.8811787366867065,0.8846958875656128,0.02165583228725243
730449,14,80,2,5.714285714285714,5.0,14,3.4736053411310364,433,9,30.928571428571427,23.5,78,18.57402771330186,25.047619047619047,1.0,1.7891156462585034,1.5,3.5,0.768482772803909,11.938884735107422,0.8270858526229858,0.8527774810791016,0.8417986333370209,0.8996146321296692,0.024456620928686702
730451,4,12,2,3.0,3.0,4,0.816496580927726,77,14,19.25,20.0,23,4.112987559751022,5.833333333333333,1.0,1.4583333333333333,1.4166666666666665,2.0,0.41666666666666663,3.3784981966018677,0.8328841924667358,0.8446245491504669,0.8447278738021851,0.8561582565307617,0.010068450216757957
730459,38,407,1,10.710526315789474,13.0,20,5.4866318853404685,2717,10,71.5,93.5,100,34.39889218832176,73.39687387775624,1.0,1.9314966809935852,1.7774725274725274,3.6666666666666665,0.6323282621038433,33.90479505062103,0.8025892972946167,0.8922314487005535,0.9046348631381989,0.9272949695587158,0.03135496583658942
730490,76,347,1,4.565789473684211,3.5,17,3.184694758019108,1879,3,24.723684210526315,20.5,65,13.846394172453254,131.396802054155,1.0,1.7289052901862498,1.5,4.333333333333333,0.7147463042379857,63.059531688690186,0.7657463550567627,0.8297306801143446,0.8282681107521057,0.8949695825576782,0.033942094353258276
730512,2,13,5,6.5,6.5,8,2.1213203435596424,91,24,45.5,45.5,67,30.405591591021544,5.325,2.2,2.6625,2.6625,3.125,0.6540737725975563,1.806158423423767,0.8905361890792847,0.9030792117118835,0.9030792117118835,0.9156222343444824,0.017738512720174016
730519,1,1,1,1.0,1.0,1,,4,4,4.0,4.0,4,,1.0,1.0,1.0,1.0,1.0,,0.8111935257911682,0.8111935257911682,0.8111935257911682,0.8111935257911682,0.8111935257911682,
730531,1,19,19,19.0,19.0,19,,99,99,99.0,99.0,99,,1.1578947368421053,1.1578947368421053,1.1578947368421053,1.1578947368421053,1.1578947368421053,,0.9108412265777588,0.9108412265777588,0.9108412265777588,0.9108412265777588,0.9108412265777588,
730539,2,6,3,3.0,3.0,3,0.0,31,15,15.5,15.5,16,0.7071067811865476,2.333333333333333,1.0,1.1666666666666665,1.1666666666666665,1.3333333333333333,0.23570226039551573,1.6903181076049805,0.8387645483016968,0.8451590538024902,0.8451590538024902,0.8515535593032837,0.009043196403891467
730590,7,27,2,3.857142857142857,3.0,8,2.1157009420498154,198,11,28.285714285714285,22.0,49,13.26290925493958,12.6,1.0,1.8,1.75,3.0,0.6461423991660042,6.126538574695587,0.8380156755447388,0.8752197963850838,0.8789101839065552,0.9083253145217896,0.021315326930054005
730611,12,80,1,6.666666666666667,5.0,20,5.399214308722627,408,8,34.0,29.5,99,24.892496131090663,22.75927960927961,1.0,1.896606634106634,1.7083333333333335,2.857142857142857,0.661457324075142,10.182271957397461,0.8020557165145874,0.8485226631164551,0.8515226244926453,0.8882634043693542,0.020513219975917926
730619,11,44,2,4.0,4.0,7,1.3416407864998738,308,14,28.0,28.0,46,10.459445491994305,21.99047619047619,1.0,1.999134199134199,1.6,6.25,1.5129390061065653,9.491655707359314,0.8107407689094543,0.8628777915781195,0.8593825697898865,0.8994340300559998,0.02545911319023696
730621,3,25,2,8.333333333333334,6.0,17,7.76745346515403,88,15,29.333333333333332,26.0,47,16.258331197676263,4.019607843137255,1.0,1.3398692810457515,1.3529411764705883,1.6666666666666667,0.3335255116907993,2.459492325782776,0.7916384339332581,0.8198307752609253,0.8063681125640869,0.8614857792854309,0.036818410861321246
730629,6,26,4,4.333333333333333,4.0,6,0.816496580927726,164,20,27.333333333333332,29.0,29,3.614784456460256,16.75,1.5,2.7916666666666665,3.0,3.25,0.6406377031260857,5.007160186767578,0.7998976707458496,0.8345266977945963,0.8362927138805389,0.8617825508117676,0.01979455773965074
730630,59,257,2,4.3559322033898304,3.0,15,2.6047881101488173,1587,8,26.89830508474576,22.0,100,15.37765386712299,122.73560606060606,1.0,2.0802645095017978,2.0,5.666666666666667,0.8468694840257424,49.08249485492706,0.7615928649902344,0.8319066924563909,0.8364871144294739,0.8922072052955627,0.028373289912231505
730640,41,283,2,6.902439024390244,6.0,18,4.820813614156746,1627,9,39.68292682926829,36.0,99,24.05456196274445,78.67063492063492,1.0,1.9187959736740225,1.7142857142857142,5.5,0.9520045201261004,34.73543906211853,0.7627243995666504,0.8472058307833787,0.8514126539230347,0.9015859961509703,0.029546603303718878
730650,13,50,2,3.8461538461538463,3.0,7,1.4051188470584879,287,12,22.076923076923077,15.0,61,13.647109208311836,22.866666666666667,1.0,1.758974358974359,1.6666666666666667,2.333333333333333,0.4435032769835603,10.71338438987732,0.7742513418197632,0.8241064915290246,0.8299568891525269,0.8999417424201965,0.032920554105374755
730661,32,146,1,4.5625,3.0,16,3.3305768172320946,967,8,30.21875,22.0,84,17.58983279459857,74.13080808080808,1.0,2.3165877525252525,1.2575757575757578,14.5,3.0100672775334805,26.501247465610504,0.7634861469268799,0.8281639833003283,0.8388054668903351,0.8937230706214905,0.03357226778569938
730690,127,712,1,5.606299212598425,5.0,20,3.5325189544756213,4267,6,33.59842519685039,30.0,104,19.067657251373806,244.66833036244802,1.0,1.9265222863184883,1.5,8.5,1.1687984160770155,105.20365166664124,0.7366803288459778,0.8283752099735531,0.8276046514511108,0.9036549925804138,0.03135502632337708
730711,29,118,1,4.068965517241379,3.0,11,2.7507276242940137,727,4,25.06896551724138,20.0,80,16.955679694179928,47.74621212121212,1.0,1.646421107628004,1.6,3.0,0.5090793495096113,24.168557226657867,0.7442324757575989,0.8333985250571678,0.8318418264389038,0.961084246635437,0.039120095165713416
730719,207,990,1,4.782608695652174,4.0,18,2.856790064451919,6380,6,30.82125603864734,27.0,111,18.13091369524485,457.5321456321456,1.0,2.210300220445148,1.8,16.0,1.5515886831181798,173.20144253969193,0.748219907283783,0.8367219446361929,0.8394150733947754,0.962443470954895,0.036800936245663746
730721,131,681,1,5.198473282442748,4.0,37,5.398603590571069,3970,6,30.30534351145038,22.0,150,26.338592080172155,278.2168190535838,1.0,2.1237925118594183,1.8,13.0,1.3027187617479137,111.03007984161377,0.7600003480911255,0.8475578613863647,0.8510661721229553,0.9070736765861512,0.026540576009953173
730722,103,395,1,3.8349514563106797,3.0,15,2.3182865857565664,2526,6,24.524271844660195,21.0,103,15.405527821362947,189.81323953823954,1.0,1.8428469858081509,1.5,10.0,1.3368938919257847,85.16603463888168,0.7621132135391235,0.826854705231861,0.8271240592002869,0.8975050449371338,0.03189692032060287
730723,23,159,1,6.913043478260869,5.0,18,5.169078021169037,885,9,38.47826086956522,29.0,98,27.69947417488674,46.36510295260295,1.0,2.01587404141752,1.75,3.5384615384615383,0.8051239449695725,19.239119708538055,0.7457234859466553,0.8364834655886111,0.8398510217666626,0.8867526054382324,0.036404983141098725
730729,250,1330,1,5.32,5.0,26,3.727893340080975,8150,3,32.6,27.0,136,21.766744466241025,491.8890047044459,1.0,1.9675560188177834,1.6666666666666667,11.0,1.247993856439403,209.79510921239853,0.7331595420837402,0.8391804368495941,0.8388233780860901,0.933336615562439,0.03205713840810041
730791,134,635,1,4.7388059701492535,4.0,18,3.0507711449092194,3793,7,28.30597014925373,24.0,93,15.990705764794901,305.1744227994228,1.0,2.2774210656673346,2.0,10.5,1.1201464340512006,112.23674982786179,0.7701507210731506,0.8375876852825507,0.8367637395858765,0.9064861536026,0.024114345393304936
730792,238,1059,1,4.449579831932773,4.0,20,3.1293458948935147,6083,4,25.558823529411764,19.0,100,18.47665609765483,480.9835102805691,1.0,2.0209391188259205,1.7100840336134453,13.0,1.3212740935432223,192.24156540632248,0.7252234220504761,0.8077376697744642,0.8043244779109955,0.9103507995605468,0.03465302442010094
730793,31,212,1,6.838709677419355,7.0,14,3.2669738718835637,1041,8,33.58064516129032,33.0,82,15.855123658822695,67.56064213564214,1.0,2.1793755527626497,1.9,8.0,1.2283767984970257,25.470101594924927,0.7818260788917542,0.8216161804814492,0.8154652118682861,0.8855542540550232,0.026663029245285602
730799,939,4660,1,4.9627263045793395,4.0,22,2.8788056152555237,26330,5,28.040468583599573,25.0,150,15.924276507778522,1945.01122357175,1.0,2.0713644553479766,1.8333333333333333,13.0,1.089434998824207,765.6142582297325,0.7223768830299377,0.8153506477419942,0.8149725794792175,0.9659543633461,0.02903640271137497
730810,18,91,1,5.055555555555555,5.0,11,3.0577235327305803,623,6,34.611111111111114,33.5,77,20.597369589025877,28.193831168831167,1.0,1.5663239538239537,1.4272727272727272,3.0,0.5944727378633943,14.779800474643707,0.7740439176559448,0.8211000263690948,0.8299892544746399,0.8939113616943359,0.03307768646235017
730820,91,546,1,6.0,5.0,17,3.418901707988822,3508,8,38.54945054945055,32.0,148,26.108008024896936,139.8564553093965,1.0,1.5368841242790823,1.4,2.7142857142857144,0.45678838617252465,73.77597433328629,0.725884199142456,0.8107249926734756,0.8075311183929443,0.8956091403961182,0.03496388698131704
730830,140,711,1,5.078571428571428,3.5,22,4.3267078503406475,4582,5,32.72857142857143,21.5,147,30.612181441719574,219.94301428705452,1.0,1.571021530621818,1.25,4.0,0.7478096432577563,110.24958336353302,0.7192036509513855,0.7874970240252358,0.7890271842479706,0.9208046197891236,0.03254677438028561
730840,185,796,1,4.302702702702702,3.0,13,2.52277522375899,5354,6,28.94054054054054,23.0,95,16.494456569778674,380.64282661782664,1.0,2.057528792528793,1.7142857142857142,12.0,1.2635357637503006,146.1335807442665,0.7012344598770142,0.7899112472663055,0.7895635962486267,0.9093225002288818,0.038251604822906946
730890,651,3681,1,5.654377880184332,5.0,27,4.108758941024459,23867,3,36.66205837173579,30.0,150,26.10056447493874,1193.4946549539611,1.0,1.8333251228171445,1.6666666666666667,11.0,0.939093700151545,521.134284734726,0.6994079947471619,0.8005134942161689,0.8032605648040771,0.9125044345855712,0.03529797173901442
730900,118,557,1,4.720338983050848,4.0,16,2.5650031013137946,3569,8,30.24576271186441,25.0,91,17.370736980895558,202.983170995671,1.0,1.7201963643700933,1.4,8.0,1.01716192878004,0.0,,,,,
731010,68,368,2,5.411764705882353,4.0,18,3.369021710689016,2148,10,31.58823529411765,25.5,121,20.805592886212004,99.80238095238096,1.0,1.4676820728291318,1.3095238095238095,3.0,0.5009524861507022,50.60502904653549,0.6900728940963745,0.744191603625522,0.7386212050914764,0.8114286065101624,0.029782970534325676
731021,18,71,2,3.9444444444444446,3.0,10,2.2614993002358674,412,9,22.88888888888889,17.5,64,14.756409928804773,25.766666666666666,1.0,1.4314814814814814,1.0,2.833333333333333,0.653569607358723,13.610792636871338,0.6884886026382446,0.7561551464928521,0.7690512537956238,0.7965312600135803,0.03589757151583694
731029,138,644,1,4.666666666666667,4.0,21,3.125906194643866,3905,4,28.297101449275363,22.0,109,18.20179241205466,218.1076368076368,1.0,1.5804901217944696,1.3333333333333333,6.0,0.8036703290724057,105.61777204275131,0.6939975619316101,0.7653461742228356,0.765649825334549,0.8438206315040588,0.030428459931873347
731100,126,686,2,5.444444444444445,4.0,18,3.3143459217300912,4242,7,33.666666666666664,28.0,104,19.39113199377489,212.5547700665348,1.0,1.686942619575673,1.6333333333333333,3.4,0.580464801490176,0.0,,,,,
731210,260,1611,1,6.196153846153846,5.0,31,4.872504273091804,9091,6,34.965384615384615,30.0,150,26.274074341011204,464.50891806531416,1.0,1.7865727617896698,1.6,7.5,0.7645985639603181,219.7966690659523,0.7471566200256348,0.8453718040998165,0.8479321599006653,0.9120621085166932,0.028664311810551124
731290,127,752,1,5.921259842519685,5.0,31,4.815000204738164,4555,5,35.86614173228347,27.0,150,28.631584902747598,228.80961577525022,1.0,1.8016505179153561,1.6666666666666667,5.0,0.7982531368129676,105.79349058866501,0.7460994720458984,0.8330196109343702,0.832863450050354,0.964384138584137,0.03419971162736347
731300,50,371,2,7.42,3.0,29,8.354615002304694,2222,8,44.44,22.0,150,47.385591541251074,81.78750746122317,1.0,1.6357501492244635,1.5,3.6,0.6307419772260205,0.0,,,,,
731412,3,12,2,4.0,5.0,5,1.7320508075688772,73,13,24.333333333333332,30.0,30,9.814954576223638,4.2,1.0,1.4000000000000001,1.2,2.0,0.5291502622129182,2.4918088912963867,0.8250148296356201,0.8306029637654623,0.8301327228546143,0.8366613388061523,0.0058374770963575805
731414,15,94,2,6.266666666666667,5.0,19,4.891197146283262,499,9,33.266666666666666,24.0,94,25.180680425013673,20.33984962406015,1.0,1.3559899749373434,1.0,2.1666666666666665,0.43672651129229867,12.773949265480042,0.8014636039733887,0.8515966176986695,0.8533279895782471,0.8886051177978516,0.02690203840282821
731419,39,176,1,4.512820512820513,4.0,13,2.437338873182399,986,7,25.28205128205128,23.0,59,13.292159774505615,64.62947052947052,1.0,1.6571659110120647,1.5,2.75,0.5316144889348465,32.40029400587082,0.7658609747886658,0.8307767693813031,0.8340758085250854,0.8763928413391113,0.026890159528332253
731420,63,301,1,4.777777777777778,4.0,15,3.050353995556563,1782,3,28.285714285714285,28.0,67,14.62810879164755,164.0377344877345,1.0,2.603773563297373,1.75,20.0,2.948683641556262,54.355436980724335,0.7759091258049011,0.8627847139797513,0.8570522665977478,0.9282212257385254,0.036866575652341485
731431,20,96,1,4.8,4.5,9,2.687201635824701,627,9,31.35,30.0,70,16.448564167060137,56.70039682539682,1.0,2.8350198412698413,2.2857142857142856,9.5,2.096497008233105,16.75021755695343,0.7779925465583801,0.8375108778476715,0.8488581776618958,0.8782121539115906,0.027539142892276592
731439,31,132,1,4.258064516129032,3.0,12,2.988508456688541,815,4,26.29032258064516,20.0,80,19.5007581876314,51.50541125541125,1.0,1.6614648792068147,1.3333333333333333,5.0,1.0094357381714771,26.408133506774902,0.8068804144859314,0.8518752744120937,0.8539066910743713,0.9105052947998048,0.026220905644127566
731441,18,74,2,4.111111111111111,3.5,10,2.2462750575089703,444,10,24.666666666666668,26.0,41,9.474423775742403,31.841666666666665,1.0,1.7689814814814815,1.7333333333333334,3.5,0.5852894761387067,14.982417821884155,0.7548105716705322,0.8323565456602309,0.8418492078781128,0.894197404384613,0.03659010070222037
731442,25,97,1,3.88,4.0,7,2.047763007121022,536,7,21.44,22.0,36,8.480762544331338,50.92142857142857,1.0,2.036857142857143,1.6666666666666667,4.5,1.0292638303670687,20.57476019859314,0.7637044787406921,0.8229904079437256,0.8309123516082764,0.8756564259529114,0.02733257428437595
731449,72,395,1,5.486111111111111,4.0,24,4.465810828245821,2444,5,33.94444444444444,27.0,149,26.808601147050897,154.79966283716283,1.0,2.149995317182817,1.75,15.0,1.9994453472977887,60.84955537319183,0.7698289752006531,0.8451327135165533,0.8423673510551453,0.9476624727249146,0.03339919046436389
731450,17,96,1,5.647058823529412,5.0,21,4.513052964327311,543,6,31.941176470588236,28.0,96,21.305722788241937,31.488095238095237,1.0,1.8522408963585433,1.6666666666666667,4.0,0.8054943793377608,14.190506637096405,0.7795773148536682,0.8347356845350826,0.8362434506416321,0.8959933519363403,0.030269716055583297
731511,96,453,1,4.71875,4.0,16,3.5174845228402996,2664,8,27.75,23.0,100,20.221406062830912,172.1334124209124,1.0,1.7930563793845042,1.5857142857142859,5.0,0.8323971822994896,80.73538053035736,0.7827194929122925,0.8409935471912225,0.8433117270469666,0.9138566851615906,0.025797833397140337
731512,142,583,1,4.105633802816901,3.0,17,2.5839322018609163,3608,6,25.408450704225352,22.5,98,15.719687673786098,276.84817927170866,1.0,1.9496350652937229,1.75,7.0,1.1410718617492988,119.26591867208481,0.7605776786804199,0.8399008357189071,0.8409310281276703,0.8954625129699707,0.026951767820104833
731519,27,103,1,3.814814814814815,3.0,11,2.8828009488241313,679,9,25.14814814814815,18.0,76,17.754097476582054,58.54949494949495,1.0,2.1684998129442574,1.6666666666666667,10.0,1.7774683806455265,22.403619349002838,0.7669879794120789,0.8297636795926977,0.8251615762710571,0.8936488032341003,0.030684014132019866
731520,13,39,1,3.0,3.0,6,1.2909944487358056,251,4,19.307692307692307,18.0,37,8.83538921406989,26.416666666666668,1.0,2.032051282051282,1.5,5.0,1.271818134609413,10.316778600215912,0.7542296648025513,0.7935983538627625,0.7875146865844727,0.8792625069618225,0.032322364484807346
731581,19,101,1,5.315789473684211,4.0,15,3.7720114230259956,570,8,30.0,21.0,78,20.733762053445314,38.738186813186815,1.0,2.038851937536148,1.5,6.0,1.196250475963766,15.64000290632248,0.767524242401123,0.8231580477011832,0.8209521770477295,0.8642677664756775,0.023360686427182233
731582,17,81,2,4.764705882352941,4.0,11,2.704843150829311,488,11,28.705882352941178,24.0,83,18.986062999876886,28.533838383838383,1.0,1.6784610814022578,1.6666666666666667,2.833333333333333,0.5665121072566456,14.239748179912567,0.7914455533027649,0.8376322458772099,0.8366057872772217,0.8874727487564087,0.027865240620037632
